Rank,Track_id,Streams,Track Name,Artist_id
894.0,6UTmrvq4nRmx1iQ6iMd1FD,8412072,Almost (Sweet Music),2FXC3k01G6Gw61bmprjgqS
895.0,2PGA1AsJal6cyMNmKyE56q,8394861,200 km/h,1qQLhymHXFPtP5U8KNKsm6
896.0,0WFgtxiLNr99YaoSdYR3Ud,8374693,Honda Civic,3pVfscwg2QxhdHtk966inb
897.0,2pMl9Sx4glsuk5ikZtFBtX,8361904,Old Town Road,7jVv8c5Fj3E9VhNjxT4snq
898.0,3FHXUqaUer9o231Je1zxIN,8355192,I Don't Want Your Money (feat. H.E.R.),6eUKZXaKkcviH0Ku9w2n3V
899.0,1IBUPdwV9TvaipSODdt8QY,8319805,Maghreb Gang (feat. French Montana & Khaled),2JwyRtuXf2l6sTnSnGVIa1
900.0,1XJ93XskwJf7PCyIVLbNBt,8259091,Anxiety (with Selena Gomez),0ZED1XzwlLHW4ZaG4lOT6m
901.0,2MJdgSby3DtSS7bUJx2cly,8236778,Red Room,4DdkRBBYG6Yk9Ka8tdJ9BW
902.0,3loy88Lp5qoTHhL8GhRfVZ,8232942,Mekanın Sahibi,3S6gaE89XewFAvZqsMuJDJ
903.0,4zj2FEHN6Hw6a5vqN70PvL,8186572,Wieso tust Du dir das an?,1qQLhymHXFPtP5U8KNKsm6
904.0,4paAidoE8VAemwU4jgCc6l,8186281,all my friends,1URnnhqYAYcrqrcwql10ft
905.0,550rQQCGkrTzvp4SfpOPzx,8130872,Hallelujah,26AHtbjWKiwYzsoGoUZq53
906.0,7hynhxDoDpgMIV12JuVtNa,8117628,UN PESO,1vyhD5VmyZ7KMfW5gqLgo5
907.0,6AFIVhbJLR7YVvW9fLFMu1,8040402,Huracan,6h1s4i4XKIYv4ErDelLDN0
908.0,6JsHgIkMYHcbNtKfsal2Mg,8005380,Jerry Sprunger (with T-Pain),2jku7tDXc6XoB6MO2hFuqg
909.0,524euygKKFWurhvIdSrkg6,7946556,I Tuoi Particolari,3hN3iJMbbBmqBSAMx5veDa
910.0,4BD9yUEFI07WaDJ381DDMq,7827341,DNA,5p7mWeX4RlvqBCxylfiXdE
911.0,7KPGeiXWDsGEvFK62wzU8E,7801764,Benzema,4WZGDpNwrC0vNQyl9QzF7d
912.0,1T8IRUJBga0JXioJZvxjBR,7757696,DEUTSCHLAND,6wWVKhxIU2cEi0K81v7HvP
913.0,7MtVPRGtZl6rPjMfLoI3Lh,7739583,Fuck it I love you,00FQb4jTyendYWaN8pK0wa
914.0,2OQ6a4CfUeYskpTTgyawyJ,7709619,You Make It Feel Like Christmas (feat. Blake Shelton),4yiQZ8tQPux8cPriYMWUFP
915.0,6Dma0t0hOe6Bd6u5YRKF3n,7703511,"No New Friends (feat. Sia, Diplo, and Labrinth)",5WUlDfRSoLAfcVSX1WnrxN
916.0,1SmiQ65iSAbPto6gPFlBYm,7680088,It’s Nice To Have A Friend,06HL4z0CvFAxyc27GXpf02
917.0,68Vm2W4oURsPV3121vUZgB,7612640,Time - Edit,6fOMl44jA4Sp5b9PpYCkzz
918.0,2cvOfKHOHgwQlLiuLKP2xR,7610680,Myself,246dkjvS1zLTtiykXe5h60
919.0,4dAMdQ6g4kGmnc1MDHsg77,7547746,Shotta Flow,0ErzCpIMyLcjPiwT4elrtZ
920.0,0SfG57HqtBNqKN9O27fo1s,7541564,Racks on Racks,3wyVrVrFCkukjdVIdirGVY
921.0,1Kjer1JoWuJGNwGV6Pbgv1,7492732,Cristina,07YUOmWljBTXwIseAUd9TW
922.0,2il7ZxLzVhPxMHNidnsa3I,7447183,"Merry Christmas, Happy Holidays",6Ff53KvcvAj5U7Z1vojB5o
923.0,554Ip3S1rbeES9TNWXGoK1,7388760,ON OFF (feat. Maître Gims),0JBdTCGs111JKKYfLqOEBa
924.0,0Yde1VrWbGF2Tus2AQhMuT,7292777,Circles,246dkjvS1zLTtiykXe5h60
925.0,4Rif4wqdvzy84dhP1apC4Y,7283129,Royal Rumble,5sRQkVexJlax2iISuqL8cV
926.0,36J0iaPDGbYGsHvYpaYs3k,7261376,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",1iNqsUDUraNWrj00bqssQG
927.0,0mfCH4nfpshBQR9ueZP5eP,7260666,Girls Need Love (with Drake) - Remix,57LYzLEk2LcFghVwuWbcuS
928.0,7dQFpbs34ufIEU745DVclf,7221988,Aute Cuture,7ltDVBr6mKbRvohxheJ9h1
929.0,6VzcQuzTNTMFnJ6rBSaLH9,7201207,Fine Line,6KImCVD70vtIoJWnq6nGn3
930.0,1foCxQtxBweJtZmdxhEHVO,7191237,Santa Baby (with Henri René & His Orchestra),1AwO9pWEBSBoWdEZu28XDC
931.0,2vsuel3g4zaLYSOY0mOMbi,7157761,Bad Luck,6LuN9FCkKOj5PcnpouEgny
932.0,2M39v73rNJmAXUXIW0oagP,7142650,Der Bratan bleibt der gleiche,4WZGDpNwrC0vNQyl9QzF7d
933.0,364spZLB5bhNlnPrzvUB41,7138802,Reply (feat. Lil Uzi Vert),31W5EY0aAly4Qieq6OFu6I
934.0,3QIrkRSTz3yPd44HzN6qJr,7111805,Summer Cem (feat. Luciano),3drqpTL4sQOckmAfF9i1wg
935.0,2qkNnJvQvhLiZ63X1L3eFz,7106944,Notificação Preferida - Ao Vivo,487N2T9nIPEHrlTZLL3SQs
936.0,53rkN7z3bKorDSIxDvqXNt,7106761,Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),3vQ0GE3mI0dAaxIMYe5g7z
937.0,1yfyIdEw5U2bD5I6gxQCxW,7088509,"Tough Love (feat. Agnes, Vargas & Lagola)",1vCWHaC5f2uS3yhpwWbIA6
938.0,03mMSLEJCPoGJwQhHpN5y0,7039539,Treat People With Kindness,6KImCVD70vtIoJWnq6nGn3
939.0,6eYxmK9fdL4hwLnXG2zY3s,6986641,Look At Me!,15UsOTVnJzReFVN1VCnxy4
940.0,6416zJN0FGPmh1Ph4BH2h3,6978455,KEIN SCHLAF,3ZuBEj9ppJe8GSdKaMTfMN
941.0,2RegUmAI4EGqpXXx95rBMB,6969254,Old Town Road,7jVv8c5Fj3E9VhNjxT4snq
942.0,2EGtBS7Ws3ajiSkJLviFJ4,6957747,CHopstix (feat. Travis Scott),5IcR3N7QB1j6KBL8eImZ8m
943.0,5UYK9MervBCROg8AHNeEIy,6952386,Hear Me Calling,4MCBfE4596Uoi2O4DtmEMz
944.0,2gbCG4Rt9984UZ7Tc0dIFd,6929052,White Christmas (with Shania Twain),1GxkXlMwML1oSg5eLPiAz3
945.0,4EKZsrsCKyqr64FBHLc0DU,6862171,Créeme,790FomKkXshlbRYZFtlgla
946.0,5xIODxqlpUnRVA9ewZUCug,6849426,Harami,6h1s4i4XKIYv4ErDelLDN0
947.0,5C0ivQMxes2lWuOANhvVAm,6831797,GIANTS,7xX15v6ahAkcT14kHfB9wB
948.0,2d3WpbJFBND2vwMJyULdfU,6787974,Kein Plan,2Im8m4STDBosjfmb5hmP80
949.0,1skUhc3JS3jLCfugI3gm41,6779073,Kein Plan,2Im8m4STDBosjfmb5hmP80
950.0,6flur5o18COKeafnjLHRiJ,6704637,Be Like Me (feat. Lil Wayne),3wyVrVrFCkukjdVIdirGVY
951.0,1CCDIow4pPYyJYzhtTUYz2,6693814,RAW SHIT (feat. Migos),4r63FhuTkUYltbVAg5TQnk
952.0,1Pz3QmQFBFuI60rxCQBeW6,6675666,Kills You Slowly,69GGBxA162lTqCwzJG5jLp
953.0,630sXRhIcfwr2e4RdNtjKN,6669610,Rewrite The Stars,6U1dBXJhC8gXFjamvFTmHg
954.0,05WepN8vrMLJG5r8XRdLeL,6668222,INTRO,4r63FhuTkUYltbVAg5TQnk
955.0,0tXPhc8LvM4dPvoRwI66XQ,6652341,I'll Be Home for Christmas,1GxkXlMwML1oSg5eLPiAz3
956.0,03eJ2DclFWXYU8GWgANdmZ,6651462,bad vibes forever,15UsOTVnJzReFVN1VCnxy4
957.0,6700Z4Izi8EbB6JNthU6Ma,6637743,Hold Me While You Wait,4GNC7GD6oZMSxPGyXy4MNB
958.0,1gm616Plq4ScqNi7TVkZ5N,6578723,Call Out My Name,1Xyo4u8uXC1ZmMpatF05PJ
959.0,3gdewACMIVMEWVbyb8O9sY,6543481,"Rocket Man (I Think It's Going To Be A Long, Long Time)",3PhoLpVuITZKcymswpck5b
960.0,0oR0Wr9N52K1vbAOuGvMJz,6516294,blun7 a swishland,19i93sA0D7yS9dYoVNBqAA
961.0,3h1EREJfCwyv6cG7CGak5d,6474101,What Christmas Means To Me,7guDJrEfX3qb6FEbdPA5qi
962.0,5A1w94uzc1kO1Zhe8WWxC3,6471731,Right Back,6LuN9FCkKOj5PcnpouEgny
963.0,4cIPLtg1avt2Jm3ne9S1zy,6459594,Killer Queen - 2011 Mix,1dfeR4HaWDbWqFHLkxsg1d
964.0,5c2HadbVTsMKjja4gohEFI,6447614,Maman ne le sait pas (feat. Niska),6Te49r3A6f5BiIgBRxH7FH
965.0,4HBvwhhYo7YiYXkUDrOHzS,6440553,Trampoline,3KwmxIhSe9UTSEF37kwngR
966.0,41wZE5FpxbPaZqXtlmBhPG,6436526,Keine Liebe,18ISxWwWjV6rPLoVCXf1dz
967.0,4MrfQL4TYQXJBlZYpAHTuE,6371432,"Baby, It's Cold Outside",49e4v89VmlDcFCMyDv9wQ9
968.0,40mjsnRjCpycdUw3xhS20g,6296850,GATTI,7A8S43ryYdbWpJKeHRZRcq
969.0,29uWfSrklmIxzRIqFFK9jj,6265003,Self,6LuN9FCkKOj5PcnpouEgny
970.0,4hqOmrCCJKyiuwDexd8c2t,6228113,Price On My Head (feat. The Weeknd),7rkW85dBwwrJtlHRDkJDAC
971.0,1Av69kr9JitqPWo7WJLS5q,6187526,Can We Kiss Forever?,4qIVPF0s71ZYW3qzhu5GkF
972.0,6H7fWtwEUHVfTyZD7zeG4w,6156010,when the party's over - Recorded at Spotify Studios NYC,4GNC7GD6oZMSxPGyXy4MNB
973.0,2L9QLAhrvtP4EYg1lY0Tnw,6148764,Rudolph The Red-Nosed Reindeer,49e4v89VmlDcFCMyDv9wQ9
974.0,3UDsmMZsEMsvM82OcdqJWu,6145928,Alleen,5p7mWeX4RlvqBCxylfiXdE
975.0,6EbduYTr62sSzvl36wWiFM,6128615,BLOW (with Chris Stapleton & Bruno Mars),6eUKZXaKkcviH0Ku9w2n3V
976.0,5aXgz1oKK8Q9z9xvTmSnrO,6090626,Topanga,6Xgp2XMz1fhVYe7i6yNAax
977.0,5Q2P43CJra0uRAogjHyJDK,6084316,"Baby, It's Cold Outside",0qSX3s5pJnAlSsgsCne8Cz
978.0,7yosVOH7pRWrKANBDbsBqI,6042291,Shot,5pVRwX5ZQR7hfJ18w8ZYkl
979.0,6g0Orsxv6glTJCt4cHsRsQ,5994353,Formation,6vWDO969PvNqNYHIOW5v0m
980.0,7faDzZnZYqTyYThx2sbHVQ,5969425,Mistletoe And Holly - Remastered 1999,1Mxqyy3pSjf8kZZL4QVxS0
981.0,5IhzJOXNE7ki0IIJbZbnGq,5960533,Canyon Moon,6KImCVD70vtIoJWnq6nGn3
982.0,1AGjF8pckOxTGeb5zubyqH,5906566,Genick,2Im8m4STDBosjfmb5hmP80
983.0,0ypCvaP431mEM6znlVHNRP,5839878,Puerto Rico,4A7HeXSd4HtQuf6IR5XZ1b
984.0,7M2tXmeS15NAzEn7ABFeBg,5820283,Homicide (feat. Eminem),4xRYI6VqpkE3UwrDrAZL8L
985.0,2v5JTeM6hSmi5wWy7jiwrI,5782535,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),2kCcBybjl3SAtIcwdWpUe3
986.0,76IVpz47q3ghkxoUeTTEKb,5764749,COLT,6h1s4i4XKIYv4ErDelLDN0
987.0,0cLS7FslBJgsuWwJNRnPWB,5757650,Doin' Time,00FQb4jTyendYWaN8pK0wa
988.0,2mdEsXPu8ZmkHRRtAdC09e,5749205,Cinnamon Girl,00FQb4jTyendYWaN8pK0wa
989.0,6QwFUcPc5nhsqZuhXUYtV7,5748589,Tijolão - Ao Vivo,1elUiq4X7pxej6FRlrEzjM
990.0,5CE0V7z1ePOZQNJNpWxYGA,5699885,Confessions of a Dangerous Mind,4xRYI6VqpkE3UwrDrAZL8L
991.0,3FUXVbi9ugVUqJ3rPrfd2G,5658944,Before I Let Go - Homecoming Live Bonus Track,6vWDO969PvNqNYHIOW5v0m
992.0,0lnIJmgcUpEpe4AZACjayW,5638628,Sorry,6vWDO969PvNqNYHIOW5v0m
993.0,0uIfrUwwg0Z7KTitul7E3T,5624975,YO LE LLEGO,1vyhD5VmyZ7KMfW5gqLgo5
994.0,3cg9A9GVyZAT2CPevqWr65,5606572,Cambio,1i8SpTcr7yvPOmcqrbnVXY
995.0,3drwaFqLSEjqzjNRbjap0R,5589516,Nummer 1,4WZGDpNwrC0vNQyl9QzF7d
996.0,01iuzK2ziYAVE2n9aSXbWp,5585004,Hollywood's Bleeding,246dkjvS1zLTtiykXe5h60
997.0,2BM7nF0pMIpLQOT04o691Z,5579926,Hurts 2B Human (feat. Khalid),1KCSPY1glIKqW2TotWuXOR
998.0,0rzNMzZsubFcXSEh7dnem7,5574100,Hold Up,6vWDO969PvNqNYHIOW5v0m
999.0,3L19besdNQzd342qL78xqm,5565198,Demons and Angels (feat. Juice WRLD),31W5EY0aAly4Qieq6OFu6I
1000.0,5ZwRTJD1bTACtIuW5Iibnu,5543306,Tricheur,4LXBc13z5EWsc5N32bLxfH
1001.0,2qD7VoDYcrAPY0cVEfpsR5,5542019,Some que ele vem atrás,7FNnA9vBm6EKceENgCGRMb
1002.0,4YhN72dRYL2Z3MsaKyT7rS,5528846,Stay (Don't Go Away) [feat. Raye],1Cs0zKBU1kc0i8ypK3B9ai
1003.0,4HFpIAtiojlAuYNmITpYGn,5448294,Truth Hurts,56oDRnqbIiwx4mymNEv7dS
1004.0,5Qel1sTrU4LM8HlJSPT2jd,5439635,Truth Hurts,56oDRnqbIiwx4mymNEv7dS
1005.0,2kAIpGWnlFLQh48iut6Zzq,5435285,Free Spirit,6LuN9FCkKOj5PcnpouEgny
1006.0,3fV9z98dnQLSIPIMMJXCm7,5357554,Veleno 7,4upwdFMlZBmQ68jP9jPzjK
1007.0,1WqLtczgKdbHFHhefOU0y7,5324138,Self,6LuN9FCkKOj5PcnpouEgny
1008.0,2INhKpUdzh7v0j041gZNsz,5273842,DHL,2h93pZq0e7k5yf4dywlkpM
1009.0,4eqrNsKy9Mvg1fvfsTVIAE,5265000,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",1iNqsUDUraNWrj00bqssQG
1010.0,44Fc0oSgRn1MFwu18TcY8S,5257182,Wir sind Kral,5pVRwX5ZQR7hfJ18w8ZYkl
1011.0,1VuAamHM7P3VQQEXYGG3Uu,5232716,Joy To The World,7v4imS0moSyGdXyLgVTIV7
1012.0,1NHlyKgtR4roNylOhidKSv,5201321,Girls Have Fun (feat. G-Eazy & Rich The Kid),5LHRHt1k9lMyONurDHEdrp
1013.0,4HEOgBHRCExyYVeTyrXsnL,5199690,Jingle Bells - Remastered 1999,1Mxqyy3pSjf8kZZL4QVxS0
1014.0,7tGEAA1f8MydT7eVbbO9Zy,5172777,WHEN I WAS OLDER - Music Inspired By The Film ROMA,6qqNVTkY8uBg9cP3Jd7DAH
1015.0,5TxRUOsGeWeRl3xOML59Ai,5152508,ARE WE STILL FRIENDS?,4V8LLVI7PbaPR0K2TGSxFF
1016.0,6O10oTtZIZ4DkkUqyfCbrR,5130360,Higher (feat. Nipsey Hussle & John Legend),0QHgL1lAIqAw0HtD7YldmP
1017.0,69dXVFCMiz3SL1L7M24NdX,5120371,bad vibes forever,15UsOTVnJzReFVN1VCnxy4
1018.0,0OGNtqKkjI7FCE9HZ4Khgo,5101190,Power Over Me,5KNNVgR6LBIABRIomyCwKJ
1019.0,5A0M6B0RBSXSNWv0wcppZ9,5093105,I DON'T LOVE YOU ANYMORE,4V8LLVI7PbaPR0K2TGSxFF
1020.0,2a3dopgTF1q4rMVDJ1rwBU,5087553,Push My Luck,69GGBxA162lTqCwzJG5jLp
1021.0,44mYhOVgerj2qPjkGDVA6n,5075934,It's Beginning To Look Like Christmas,6ZjFtWeHP9XN7FeKSUe80S
1022.0,6it15CsDlkqB7N4lF0C1qM,5062745,Caro,4q3ewBCX7sLwd24euuV69X
1023.0,4qBejt9FeqLI9blHI1Nq1x,5047802,Jingle Bells (feat. The Puppini Sisters),1GxkXlMwML1oSg5eLPiAz3
1024.0,1cL3ucXzG2hj3XOUPIWdvZ,5031245,Feelings,5JZ7CnR6gTvEMKX4g70Amv
1025.0,5WrEilrRI5cIW0DxMvQYPZ,5026361,Jopping,5BHFSMEjfLVx1JwRWjAOsE
1026.0,0HEckRWFSknIupbGzavk5d,5001832,Hundred,6LuN9FCkKOj5PcnpouEgny
1027.0,0hWzB4dR1zwcokPvccww0k,4994408,When I Grow Up,6fOMl44jA4Sp5b9PpYCkzz
1028.0,2IoZOYOZDrWCOLoZoYedxQ,4949629,One Call,2hlmm7s2ICUX0LVIhVFlZQ
1029.0,6uYgCE2OEulOw5zhHvZsHf,4945797,Love Me More,6Xgp2XMz1fhVYe7i6yNAax
1030.0,2FvD20Z8aoWIePi7PoN8sG,4941668,TOES (feat. Lil Baby & Moneybagg Yo),4r63FhuTkUYltbVAg5TQnk
1031.0,5CKtlUULFD5aPVX4PL02H6,4867044,Broke Leg (with Quavo & Tyga),2jku7tDXc6XoB6MO2hFuqg
1032.0,44pxxRrhiDGuHYP5HjadGF,4843981,Take What You Want (feat. Ozzy Osbourne & Travis Scott),246dkjvS1zLTtiykXe5h60
1033.0,6ztvsy3C6hPjVg9j4x1XKJ,4827656,Tip Toe (feat. A Boogie Wit da Hoodie),757aE44tKEUQEqRuT6GnEB
1034.0,64ydkbrt0xhdJXRaam06Mc,4819380,Mile High,53KwLdlmrlCelAZMaLVZqU
1035.0,5WnfnSpuNEGXyEt78PBA6d,4727860,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",1iNqsUDUraNWrj00bqssQG
1036.0,694vvR5o19xHPhhJ5QdLN7,4713489,NO HALO,1Bl6wpkWCQ4KVgnASpvzzA
1037.0,4etKC4ngPKsQDHUMnYgV3A,4705199,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",1nzgtKYFckznkcVMR3Gg4z
1038.0,2B9wgj9XzbJZLty03PRbVo,4695720,Bezerk (feat. A$AP Ferg),0c173mlxpT3dSFRgMO8XPh
1039.0,6OG05bPAwUuV3OMvy2Vy1P,4686137,Mariners Apartment Complex,00FQb4jTyendYWaN8pK0wa
1040.0,5qN1G8fSHq4Sv5FRoOkNGu,4670068,Por Eso Vine,3vQ0GE3mI0dAaxIMYe5g7z
1041.0,1oJ8EDr2pv94IvSd6ZmDgo,4648038,MAMA,7gZfnEnfiaHzxARJ2LeXrf
1042.0,3Dv1eDb0MEgF93GpLXlucZ,4637336,Say So,5cj0lLjcoR7YOSnhnX0Po5
1043.0,2Jh3UqxnHJMyzMzku4uOtE,4624052,Feeling,4MCBfE4596Uoi2O4DtmEMz
1044.0,7yfi8B8opXjnRh4VZnOkz9,4620136,Cool,7gOdHgIoIKoe4i9Tta6qdD
1045.0,5j1yOqWONR9T6l43AzJ6Es,4607040,Tip Toe (feat. A Boogie Wit da Hoodie),757aE44tKEUQEqRuT6GnEB
1046.0,0IhTEIjFaRt3B2NQYf9azQ,4595792,Thing For You (With Martin Solveig),1Cs0zKBU1kc0i8ypK3B9ai
1047.0,6Dq8FZrvx9S28iyaKSwn9x,4594383,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",0QHgL1lAIqAw0HtD7YldmP
1048.0,1R6VwZ8TuHRzxZUxe88n4I,4593965,Rule The World (feat. Ariana Grande),17lzZA2AlOHwCwFALHttmp
1049.0,6b2mfHMqWCA74XmUuVJm8r,4535640,I Know,246dkjvS1zLTtiykXe5h60
1050.0,2pfio0uHpT4USTPBNeTIWo,4534289,Berlin lebt wie nie zuvor,4WZGDpNwrC0vNQyl9QzF7d
1051.0,4S4Mfvv03M1cHgIOJcbUCL,4527986,In My Room,2h93pZq0e7k5yf4dywlkpM
1052.0,4lKuzrdZrJuCAedbIslF3A,4517360,SENTADÃO,5wbf52LA6kcaboHSN6NEF1
1053.0,2lAyctg5FocS67eksHoyIg,4476986,Quem Me Dera,3OxZ4asD88P1lJJmLcXz4K
1054.0,0FQhAHyHGsrbSHvDURmFPn,4424727,my boy,6qqNVTkY8uBg9cP3Jd7DAH
1055.0,6Z4rmc0uujCpl8yXe3yjgI,4421950,Whip (feat. Travis Scott),17lzZA2AlOHwCwFALHttmp
1056.0,2grAr8pWMuLWn8ZYEE9wDV,4399886,Never Seen the Rain,2NjfBq1NflQcKSeiDooVjY
1057.0,5BfMJ6iytQnu1r7iiCYSXe,4399664,Intro,6LuN9FCkKOj5PcnpouEgny
1058.0,5XkyZyKMdFungjDb9cUKc3,4383131,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],3Nrfpe0tUJi4K4DXYWgMUX
1059.0,51wFQM8W0YfXTmHusXUr5i,4365754,MAMACITA,5LHRHt1k9lMyONurDHEdrp
1060.0,2PWjKmjyTZeDpmOUa3a5da,4298876,Cheirosa - Ao Vivo,1elUiq4X7pxej6FRlrEzjM
1061.0,3RZftiuTcLOqpsd8ZlwNhr,4280881,Hop Off A Jet (feat. Travis Scott),50co4Is1HCEo8bhOyUWKpn
1062.0,0AluA5RNsa4Cx6XRhf2hWZ,4274688,10 Freaky Girls (with 21 Savage),0iEtIxbK0KxaSlF7G42ZOp
1063.0,4e6l3QGj4RZesjDLVqYk3H,4270766,Marlboro Rot,6h1s4i4XKIYv4ErDelLDN0
1064.0,3TTMUI5dFcbeNSDTTDY9M8,4266434,Come Thru (with Usher),57LYzLEk2LcFghVwuWbcuS
1065.0,7MSYSOobsombc1mbDWFxtD,4237741,This Christmas,0HU0U9kdXEHZVxUNbuQe8S
1066.0,3IKRHd9ihUdGffgz4Mbgv0,4237110,Wow. - Remix,246dkjvS1zLTtiykXe5h60
1067.0,2l2UsmkfgmRC6fIDwwsiNM,4204017,Ronin,3c96G4d2lUOxhomM2mby5S
1068.0,7alOsNr36sJ8CyOEP4aILq,4192699,ODIO,1vyhD5VmyZ7KMfW5gqLgo5
1069.0,2OKo7g3KfmCt3kyLvUAL0g,4189428,The Search,6fOMl44jA4Sp5b9PpYCkzz
1070.0,5bzaS5tAni5oUpW7bWVdtY,4185875,I Wanna Rock (feat. Gunna),02kJSzxNuaWGqwubyUba0Z
1071.0,6wyr4ReB05D9sJB1Rsmcqo,4184306,Chicken Noodle Soup (feat. Becky G),0b1sIQumIAsNbqAoIClSpy
1072.0,4ukUoXLuFzMixyZyabSGc4,4180739,Sleigh Ride,5V0MlUE1Bft0mbLlND7FJz
1073.0,3OTSBoYKO7HzGVj8Bu2OH9,4180245,All the Time,1Xylc3o4UrD53lo9CvFvVg
1074.0,3nc420PXjTdBV5TN0gCFkS,4164314,Ocean (feat. Khalid),60d24wfXkVzDSfLS6hyCjZ
1075.0,4EZUcj7c8n9pWIwHqN0DoH,4159531,Do You Hear What I Hear?,6ZjFtWeHP9XN7FeKSUe80S
1076.0,0hCHNYL8ApQCGNwJrYN1FY,4158628,Bad Girls (feat. Gucci Mane),7d3WFRME3vBY2cgoP38RDo
1077.0,1jkEorRvoRQNo1WZfD1X5q,4146065,Hey Julie! (feat. Lil Yachty),4qBgvVog0wzW75IQ48mU7v
1078.0,6fOOKqQWcSy33ApU1wqkkW,4138874,Paradise,6LuN9FCkKOj5PcnpouEgny
1079.0,7wC5eZcFS1Q1BsQ35DU6H4,4131359,come out and play,6qqNVTkY8uBg9cP3Jd7DAH
1080.0,2K3bjojp1sCLdMMoO5lJ2p,4129988,Milionària,7ltDVBr6mKbRvohxheJ9h1
1081.0,6phY2gnvf9WwCiXlLMQOY3,4129125,HeMotions,4MCBfE4596Uoi2O4DtmEMz
1082.0,7knLcYCOSaURD0d7HUULFM,4122190,COMO UN BEBÉ,1vyhD5VmyZ7KMfW5gqLgo5
1083.0,2aPnpV1hT7l3eP10uSGK6c,4095442,Mademoiselle,23TFHmajVfBtlRx5MXqgoz
1084.0,09nSCeCs6eYfAIJVfye1CE,4090970,Oye,7vXDAI8JwjW531ouMGbfcp
1085.0,1k1CJlU1eAEpAbNK0TVeKD,4016139,Que Mas Pues - Remix,77ziqFxp5gaInVrF2lj4ht
1086.0,6mCqxnyOhr4tHMbRbQL4Yn,4003930,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",540vIaP2JwjQb9dm3aArA4
1087.0,67xBtV07CC73eFw7z5oCvU,3997046,Do You Remember,1anyVhU62p31KFi8MEzkbf
1088.0,26Qhn2T88XqVinXQpmSarj,3937709,Atrévete,1SupJlEpv7RS2tPNRaHViT
1089.0,3Hb9kUdm4yf839Fle4RIdT,3935741,Parado no Bailão,0lHB0Qc4pmD5RkTLlHeESo
1090.0,5tyMJlMqaggzvuX7TtlrTe,3935251,Love song,00FQb4jTyendYWaN8pK0wa
1091.0,6kXNnS7JJz0nAv4XEwEmQJ,3925187,Heart Upon My Sleeve (feat. Imagine Dragons),1vCWHaC5f2uS3yhpwWbIA6
1092.0,2BSbCCbaSCzkOEZa6N5901,3910021,Flaws And Sins,4MCBfE4596Uoi2O4DtmEMz
1093.0,1NgCWYuBLfqBDA3b8MgSVU,3905293,Twenty One,6LuN9FCkKOj5PcnpouEgny
1094.0,6UjZ2Yx2g2a52XxiA8ONxZ,3875074,Outnumbered,5KNNVgR6LBIABRIomyCwKJ
1095.0,5lw8Mgb4LyhriPIC86gV6e,3868891,RNP (feat. Anderson .Paak),0huGjMyP507tBCARyzSkrv
1096.0,2wZjsbwmWfNVslgV5afl1L,3858373,Out The Mud,5f7VJjfbwm532GiveGC0ZK
1097.0,4Day5xkFhvHLwXykznyRLA,3848209,All I Want (For Christmas),5pUo3fmmHT8bhCyHE52hA6
1098.0,5xDrO9DEDJGUQGfyoHvgDJ,3824878,Last Christmas,66CXWjxzNUsdJxJ2JdwvnR
1099.0,62zKJrpbLxz6InR3tGyr7o,3811100,JACKBOYS,7A8S43ryYdbWpJKeHRZRcq
1100.0,02FaKXXL7KUtRc7K0k54tL,3799187,Cozy Little Christmas,6jJ0s89eD6GaHleKKya26X
1101.0,0RDgqtvOHLwcI6yz9bjsZV,3790673,Perreo en La Luna,2kqUKsTuEj1lPbm6BSn1AU
1102.0,3hwQhakFwm9soLEBnSDH17,3767735,Venice Bitch,00FQb4jTyendYWaN8pK0wa
1103.0,6vjymPak0JRQC2P84XlI9t,3750611,Unholy,5YGY8feqx7naU7z4HrwZM6
1104.0,4G3gFk4oyvt8klQEVJBzea,3731790,Adriana,0Dvx6p8JDyzeOPGmaCIH1L
1105.0,1NghHeg0wE32eBYrQBVQXL,3720327,Shake Up Christmas,3FUY2gzHeIiaesXtOAdB7A
1106.0,5sCwso3aURYAdieWEFI1nE,3677994,Icy (feat. Gucci Mane),4xRYI6VqpkE3UwrDrAZL8L
1107.0,6ucmgsair6pvRYfwgvI6e0,3659689,"SPIRIT - From Disney's ""The Lion King""",6vWDO969PvNqNYHIOW5v0m
1108.0,0yFvWTLs3iIwDbc91noXGT,3653323,GRoCERIES,1anyVhU62p31KFi8MEzkbf
1109.0,6PfI6EeLNiNGVAVg11nv7D,3632265,Speed It Up,2hlmm7s2ICUX0LVIhVFlZQ
1110.0,1x4MJYA9mJRph3fygU51K4,3630181,Next,5pVRwX5ZQR7hfJ18w8ZYkl
